ID,Timestamp,WinningTeam,RemainingVillagers,RemainingWerewolves
1206,2025-08-29_18-50-35,villager,1,0
1207,2025-08-29_18-50-35,villager,1,0
1208,2025-08-29_18-50-35,werewolf,0,1
1209,2025-08-29_18-50-35,werewolf,0,1
1210,2025-08-29_18-50-35,villager,1,0
1211,2025-08-29_18-50-35,villager,3,0
1212,2025-08-29_18-50-35,werewolf,0,1
1213,2025-08-29_18-50-35,villager,1,0
1214,2025-08-29_18-50-35,villager,1,0
1215,2025-08-29_18-50-35,villager,1,0
1216,2025-08-29_18-50-35,villager,1,0
1217,2025-08-29_18-50-35,werewolf,0,1
1218,2025-08-29_18-50-35,werewolf,0,1
1219,2025-08-29_18-50-35,villager,1,0
1220,2025-08-29_18-50-35,werewolf,0,1
1221,2025-08-29_18-50-36,werewolf,0,1
1222,2025-08-29_18-50-36,villager,1,0
1223,2025-08-29_18-50-36,villager,3,0
1224,2025-08-29_18-50-36,villager,1,0
1225,2025-08-29_18-50-36,villager,3,0
1226,2025-08-29_18-50-36,werewolf,0,1
1227,2025-08-29_18-50-36,villager,1,0
1228,2025-08-29_18-50-36,werewolf,0,1
1229,2025-08-29_18-50-36,werewolf,0,1
1230,2025-08-29_18-50-36,werewolf,0,1
1231,2025-08-29_18-50-36,werewolf,0,1
1232,2025-08-29_18-50-36,villager,1,0
1233,2025-08-29_18-50-36,villager,1,0
1234,2025-08-29_18-50-36,villager,1,0
1235,2025-08-29_18-50-36,villager,3,0
1236,2025-08-29_18-50-36,villager,1,0
1237,2025-08-29_18-50-36,villager,3,0
1238,2025-08-29_18-50-36,werewolf,0,1
1239,2025-08-29_18-50-36,villager,1,0
1240,2025-08-29_18-50-36,villager,1,0
1241,2025-08-29_18-50-36,werewolf,0,1
1242,2025-08-29_18-50-36,villager,1,0
1243,2025-08-29_18-50-36,villager,3,0
1244,2025-08-29_18-50-36,villager,3,0
1245,2025-08-29_18-50-36,werewolf,0,1
1246,2025-08-29_18-50-36,villager,1,0
1247,2025-08-29_18-50-36,villager,3,0
1248,2025-08-29_18-50-36,werewolf,0,1
1249,2025-08-29_18-50-36,villager,1,0
1250,2025-08-29_18-50-36,villager,1,0
1251,2025-08-29_18-50-36,werewolf,0,1
1252,2025-08-29_18-50-36,villager,1,0
1253,2025-08-29_18-50-37,villager,3,0
1254,2025-08-29_18-50-37,villager,1,0
1255,2025-08-29_18-50-37,villager,1,0
1256,2025-08-29_18-50-37,werewolf,0,1
1257,2025-08-29_18-50-37,villager,1,0
1258,2025-08-29_18-50-37,werewolf,0,1
1259,2025-08-29_18-50-37,villager,1,0
1260,2025-08-29_18-50-37,werewolf,0,1
1261,2025-08-29_18-50-37,villager,1,0
1262,2025-08-29_18-50-37,villager,1,0
1263,2025-08-29_18-50-37,villager,3,0
1264,2025-08-29_18-50-37,villager,1,0
1265,2025-08-29_18-50-37,werewolf,0,1
1266,2025-08-29_18-50-37,werewolf,0,1
1267,2025-08-29_18-50-37,villager,1,0
1268,2025-08-29_18-50-37,werewolf,0,1
1269,2025-08-29_18-50-37,villager,3,0
1270,2025-08-29_18-50-37,villager,1,0
1271,2025-08-29_18-50-37,werewolf,0,1
1272,2025-08-29_18-50-37,villager,1,0
1273,2025-08-29_18-50-37,villager,1,0
1274,2025-08-29_18-50-37,villager,3,0
1275,2025-08-29_18-50-37,villager,1,0
1276,2025-08-29_18-50-37,werewolf,0,1
1277,2025-08-29_18-50-37,villager,3,0
1278,2025-08-29_18-50-37,villager,3,0
1279,2025-08-29_18-50-37,villager,1,0
1280,2025-08-29_18-50-37,werewolf,0,1
1281,2025-08-29_18-50-37,werewolf,0,1
1282,2025-08-29_18-50-37,werewolf,0,1
1283,2025-08-29_18-50-37,werewolf,0,1
1284,2025-08-29_18-50-38,villager,1,0
1285,2025-08-29_18-50-38,villager,3,0
1286,2025-08-29_18-50-38,villager,1,0
1287,2025-08-29_18-50-38,villager,1,0
1288,2025-08-29_18-50-38,werewolf,0,1
1289,2025-08-29_18-50-38,villager,3,0
1290,2025-08-29_18-50-38,villager,3,0
1291,2025-08-29_18-50-38,villager,1,0
1292,2025-08-29_18-50-38,werewolf,0,1
1293,2025-08-29_18-50-38,villager,1,0
1294,2025-08-29_18-50-38,werewolf,0,1
1295,2025-08-29_18-50-38,villager,3,0
1296,2025-08-29_18-50-38,villager,1,0
1297,2025-08-29_18-50-38,villager,1,0
1298,2025-08-29_18-50-38,villager,1,0
1299,2025-08-29_18-50-38,werewolf,0,1
1300,2025-08-29_18-50-38,villager,1,0
1301,2025-08-29_18-50-38,werewolf,0,1
1302,2025-08-29_18-50-38,werewolf,0,1
1303,2025-08-29_18-50-38,werewolf,0,1
1304,2025-08-29_18-50-38,villager,1,0
1305,2025-08-29_18-50-38,werewolf,0,1
1306,2025-08-29_18-50-38,villager,1,0
1307,2025-08-29_18-50-38,villager,1,0
1308,2025-08-29_18-50-38,villager,1,0
1309,2025-08-29_18-50-38,werewolf,0,1
1310,2025-08-29_18-50-38,villager,1,0
1311,2025-08-29_18-50-38,werewolf,0,1
1312,2025-08-29_18-50-38,werewolf,0,1
1313,2025-08-29_18-50-38,villager,1,0
1314,2025-08-29_18-50-38,werewolf,0,1
1315,2025-08-29_18-50-38,villager,1,0
1316,2025-08-29_18-50-39,werewolf,0,1
1317,2025-08-29_18-50-39,werewolf,0,1
1318,2025-08-29_18-50-39,villager,1,0
1319,2025-08-29_18-50-39,werewolf,0,1
1320,2025-08-29_18-50-39,werewolf,0,1
1321,2025-08-29_18-50-39,villager,3,0
1322,2025-08-29_18-50-39,werewolf,0,1
1323,2025-08-29_18-50-39,villager,1,0
1324,2025-08-29_18-50-39,werewolf,0,1
1325,2025-08-29_18-50-39,werewolf,0,1
1326,2025-08-29_18-50-39,werewolf,0,1
1327,2025-08-29_18-50-39,werewolf,0,1
1328,2025-08-29_18-50-39,villager,1,0
1329,2025-08-29_18-50-39,werewolf,0,1
1330,2025-08-29_18-50-39,werewolf,0,1
1331,2025-08-29_18-50-39,villager,1,0
1332,2025-08-29_18-50-39,villager,1,0
1333,2025-08-29_18-50-39,werewolf,0,1
1334,2025-08-29_18-50-39,villager,1,0
1335,2025-08-29_18-50-39,werewolf,0,1
1336,2025-08-29_18-50-39,werewolf,0,1
1337,2025-08-29_18-50-39,villager,1,0
1338,2025-08-29_18-50-39,werewolf,0,1
1339,2025-08-29_18-50-39,villager,3,0
1340,2025-08-29_18-50-39,villager,1,0
1341,2025-08-29_18-50-39,villager,3,0
1342,2025-08-29_18-50-39,villager,1,0
1343,2025-08-29_18-50-39,villager,3,0
1344,2025-08-29_18-50-39,villager,1,0
1345,2025-08-29_18-50-39,villager,3,0
1346,2025-08-29_18-50-39,werewolf,0,1
1347,2025-08-29_18-50-39,villager,3,0
1348,2025-08-29_18-50-39,villager,3,0
1349,2025-08-29_18-50-39,villager,1,0
1350,2025-08-29_18-50-40,villager,1,0
1351,2025-08-29_18-50-40,villager,1,0
1352,2025-08-29_18-50-40,werewolf,0,1
1353,2025-08-29_18-50-40,werewolf,0,1
1354,2025-08-29_18-50-40,villager,3,0
1355,2025-08-29_18-50-40,villager,1,0
1356,2025-08-29_18-50-40,villager,3,0
1357,2025-08-29_18-50-40,villager,1,0
1358,2025-08-29_18-50-40,villager,3,0
1359,2025-08-29_18-50-40,villager,1,0
1360,2025-08-29_18-50-40,werewolf,0,1
1361,2025-08-29_18-50-40,werewolf,0,1
1362,2025-08-29_18-50-40,werewolf,0,1
1363,2025-08-29_18-50-40,villager,1,0
1364,2025-08-29_18-50-40,villager,1,0
1365,2025-08-29_18-50-40,villager,1,0
1366,2025-08-29_18-50-40,villager,1,0
1367,2025-08-29_18-50-40,villager,1,0
1368,2025-08-29_18-50-40,villager,3,0
1369,2025-08-29_18-50-40,villager,3,0
1370,2025-08-29_18-50-40,villager,1,0
1371,2025-08-29_18-50-40,villager,3,0
1372,2025-08-29_18-50-40,villager,3,0
1373,2025-08-29_18-50-40,werewolf,0,1
1374,2025-08-29_18-50-40,werewolf,0,1
1375,2025-08-29_18-50-40,werewolf,0,1
1376,2025-08-29_18-50-40,villager,1,0
1377,2025-08-29_18-50-40,werewolf,0,1
1378,2025-08-29_18-50-40,villager,3,0
1379,2025-08-29_18-50-40,werewolf,0,1
1380,2025-08-29_18-50-40,villager,3,0
1381,2025-08-29_18-50-41,villager,1,0
1382,2025-08-29_18-50-41,villager,3,0
1383,2025-08-29_18-50-41,werewolf,0,1
1384,2025-08-29_18-50-41,werewolf,0,1
1385,2025-08-29_18-50-41,werewolf,0,1
1386,2025-08-29_18-50-41,werewolf,0,1
1387,2025-08-29_18-50-41,werewolf,0,1
1388,2025-08-29_18-50-41,werewolf,0,1
1389,2025-08-29_18-50-41,villager,1,0
1390,2025-08-29_18-50-41,villager,1,0
1391,2025-08-29_18-50-41,villager,1,0
1392,2025-08-29_18-50-41,werewolf,0,1
1393,2025-08-29_18-50-41,werewolf,0,1
1394,2025-08-29_18-50-41,villager,1,0
1395,2025-08-29_18-50-41,villager,1,0
1396,2025-08-29_18-50-41,werewolf,0,1
1397,2025-08-29_18-50-41,villager,1,0
1398,2025-08-29_18-50-41,werewolf,0,1
1399,2025-08-29_18-50-41,werewolf,0,1
1400,2025-08-29_18-50-41,villager,1,0
1401,2025-08-29_18-50-41,villager,1,0
1402,2025-08-29_18-50-41,villager,1,0
1403,2025-08-29_18-50-41,villager,1,0
1404,2025-08-29_18-50-41,villager,1,0
1405,2025-08-29_18-50-41,villager,1,0
1406,2025-08-29_18-50-41,villager,3,0
1407,2025-08-29_18-50-41,werewolf,0,1
1408,2025-08-29_18-50-41,villager,1,0
1409,2025-08-29_18-50-41,werewolf,0,1
1410,2025-08-29_18-50-41,villager,3,0
1411,2025-08-29_18-50-42,villager,1,0
1412,2025-08-29_18-50-42,villager,1,0
1413,2025-08-29_18-50-42,werewolf,0,1
1414,2025-08-29_18-50-42,villager,3,0
1415,2025-08-29_18-50-42,werewolf,0,1
1416,2025-08-29_18-50-42,villager,1,0
1417,2025-08-29_18-50-42,werewolf,0,1
1418,2025-08-29_18-50-42,villager,1,0
1419,2025-08-29_18-50-42,villager,3,0
1420,2025-08-29_18-50-42,werewolf,0,1
1421,2025-08-29_18-50-42,villager,1,0
1422,2025-08-29_18-50-42,werewolf,0,1
1423,2025-08-29_18-50-42,werewolf,0,1
1424,2025-08-29_18-50-42,werewolf,0,1
1425,2025-08-29_18-50-42,werewolf,0,1
1426,2025-08-29_18-50-42,villager,1,0
1427,2025-08-29_18-50-42,werewolf,0,1
1428,2025-08-29_18-50-42,villager,1,0
1429,2025-08-29_18-50-42,villager,3,0
1430,2025-08-29_18-50-42,villager,1,0
1431,2025-08-29_18-50-42,werewolf,0,1
1432,2025-08-29_18-50-42,villager,3,0
1433,2025-08-29_18-50-42,villager,1,0
1434,2025-08-29_18-50-42,werewolf,0,1
1435,2025-08-29_18-50-42,werewolf,0,1
1436,2025-08-29_18-50-42,villager,3,0
1437,2025-08-29_18-50-42,villager,1,0
1438,2025-08-29_18-50-42,villager,1,0
1439,2025-08-29_18-50-42,werewolf,0,1
1440,2025-08-29_18-50-43,villager,1,0
1441,2025-08-29_18-50-43,villager,3,0
1442,2025-08-29_18-50-43,villager,1,0
1443,2025-08-29_18-50-43,villager,3,0
1444,2025-08-29_18-50-43,werewolf,0,1
1445,2025-08-29_18-50-43,werewolf,0,1
1446,2025-08-29_18-50-43,werewolf,0,1
1447,2025-08-29_18-50-43,werewolf,0,1
1448,2025-08-29_18-50-43,werewolf,0,1
1449,2025-08-29_18-50-43,villager,1,0
1450,2025-08-29_18-50-43,werewolf,0,1
1451,2025-08-29_18-50-43,villager,3,0
1452,2025-08-29_18-50-43,villager,1,0
1453,2025-08-29_18-50-43,villager,1,0
1454,2025-08-29_18-50-43,villager,1,0
1455,2025-08-29_18-50-43,werewolf,0,1
1456,2025-08-29_18-50-43,villager,1,0
1457,2025-08-29_18-50-43,villager,1,0
1458,2025-08-29_18-50-43,werewolf,0,1
1459,2025-08-29_18-50-43,werewolf,0,1
1460,2025-08-29_18-50-43,villager,3,0
1461,2025-08-29_18-50-43,werewolf,0,1
1462,2025-08-29_18-50-43,werewolf,0,1
1463,2025-08-29_18-50-43,werewolf,0,1
1464,2025-08-29_18-50-43,werewolf,0,1
1465,2025-08-29_18-50-43,villager,3,0
1466,2025-08-29_18-50-43,werewolf,0,1
1467,2025-08-29_18-50-43,werewolf,0,1
1468,2025-08-29_18-50-44,werewolf,0,1
1469,2025-08-29_18-50-44,villager,1,0
1470,2025-08-29_18-50-44,villager,1,0
1471,2025-08-29_18-50-44,werewolf,0,1
1472,2025-08-29_18-50-44,werewolf,0,1
1473,2025-08-29_18-50-44,villager,1,0
1474,2025-08-29_18-50-44,villager,3,0
1475,2025-08-29_18-50-44,villager,1,0
1476,2025-08-29_18-50-44,villager,1,0
1477,2025-08-29_18-50-44,villager,3,0
1478,2025-08-29_18-50-44,villager,3,0
1479,2025-08-29_18-50-44,villager,1,0
1480,2025-08-29_18-50-44,werewolf,0,1
1481,2025-08-29_18-50-44,werewolf,0,1
1482,2025-08-29_18-50-44,villager,3,0
1483,2025-08-29_18-50-44,villager,3,0
1484,2025-08-29_18-50-44,villager,3,0
1485,2025-08-29_18-50-44,villager,1,0
1486,2025-08-29_18-50-44,villager,3,0
1487,2025-08-29_18-50-44,werewolf,0,1
1488,2025-08-29_18-50-44,villager,1,0
1489,2025-08-29_18-50-44,werewolf,0,1
1490,2025-08-29_18-50-44,villager,1,0
1491,2025-08-29_18-50-44,villager,1,0
1492,2025-08-29_18-50-44,villager,1,0
1493,2025-08-29_18-50-44,villager,1,0
1494,2025-08-29_18-50-44,villager,1,0
1495,2025-08-29_18-50-45,villager,1,0
1496,2025-08-29_18-50-45,villager,3,0
1497,2025-08-29_18-50-45,villager,1,0
1498,2025-08-29_18-50-45,werewolf,0,1
1499,2025-08-29_18-50-45,werewolf,0,1
1500,2025-08-29_18-50-45,villager,3,0
1501,2025-08-29_18-50-45,werewolf,0,1
1502,2025-08-29_18-50-45,villager,1,0
1503,2025-08-29_18-50-45,werewolf,0,1
1504,2025-08-29_18-50-45,villager,1,0
1505,2025-08-29_18-50-45,werewolf,0,1
1506,2025-08-29_18-50-45,villager,1,0
1507,2025-08-29_18-50-45,villager,3,0
1508,2025-08-29_18-50-45,villager,1,0
1509,2025-08-29_18-50-45,werewolf,0,1
1510,2025-08-29_18-50-45,villager,1,0
1511,2025-08-29_18-50-45,werewolf,0,1
1512,2025-08-29_18-50-45,villager,1,0
1513,2025-08-29_18-50-45,villager,1,0
1514,2025-08-29_18-50-45,villager,1,0
1515,2025-08-29_18-50-45,werewolf,0,1
1516,2025-08-29_18-50-45,villager,1,0
1517,2025-08-29_18-50-45,villager,1,0
1518,2025-08-29_18-50-45,villager,1,0
1519,2025-08-29_18-50-45,villager,3,0
1520,2025-08-29_18-50-45,villager,3,0
1521,2025-08-29_18-50-45,werewolf,0,1
1522,2025-08-29_18-50-45,villager,3,0
1523,2025-08-29_18-50-45,villager,1,0
1524,2025-08-29_18-50-45,werewolf,0,1
1525,2025-08-29_18-50-45,villager,3,0
1526,2025-08-29_18-50-46,werewolf,0,1
1527,2025-08-29_18-50-46,werewolf,0,1
1528,2025-08-29_18-50-46,werewolf,0,1
1529,2025-08-29_18-50-46,villager,1,0
1530,2025-08-29_18-50-46,villager,1,0
1531,2025-08-29_18-50-46,werewolf,0,1
1532,2025-08-29_18-50-46,werewolf,0,1
1533,2025-08-29_18-50-46,villager,1,0
1534,2025-08-29_18-50-46,villager,1,0
1535,2025-08-29_18-50-46,villager,3,0
1536,2025-08-29_18-50-46,werewolf,0,1
1537,2025-08-29_18-50-46,villager,1,0
1538,2025-08-29_18-50-46,villager,3,0
1539,2025-08-29_18-50-46,werewolf,0,1
1540,2025-08-29_18-50-46,villager,3,0
1541,2025-08-29_18-50-46,villager,1,0
1542,2025-08-29_18-50-46,werewolf,0,1
1543,2025-08-29_18-50-46,villager,1,0
1544,2025-08-29_18-50-46,villager,1,0
1545,2025-08-29_18-50-46,villager,1,0
1546,2025-08-29_18-50-46,werewolf,0,1
1547,2025-08-29_18-50-46,werewolf,0,1
1548,2025-08-29_18-50-46,villager,1,0
1549,2025-08-29_18-50-46,villager,1,0
1550,2025-08-29_18-50-46,werewolf,0,1
1551,2025-08-29_18-50-46,werewolf,0,1
1552,2025-08-29_18-50-46,werewolf,0,1
1553,2025-08-29_18-50-46,villager,1,0
1554,2025-08-29_18-50-46,werewolf,0,1
1555,2025-08-29_18-50-47,villager,3,0
1556,2025-08-29_18-50-47,werewolf,0,1
1557,2025-08-29_18-50-47,werewolf,0,1
1558,2025-08-29_18-50-47,werewolf,0,1
1559,2025-08-29_18-50-47,werewolf,0,1
1560,2025-08-29_18-50-47,werewolf,0,1
1561,2025-08-29_18-50-47,villager,3,0
1562,2025-08-29_18-50-47,villager,3,0
1563,2025-08-29_18-50-47,villager,1,0
1564,2025-08-29_18-50-47,villager,1,0
1565,2025-08-29_18-50-47,werewolf,0,1
1566,2025-08-29_18-50-47,werewolf,0,1
1567,2025-08-29_18-50-47,villager,1,0
1568,2025-08-29_18-50-47,villager,1,0
1569,2025-08-29_18-50-47,werewolf,0,1
1570,2025-08-29_18-50-47,villager,3,0
1571,2025-08-29_18-50-47,villager,1,0
1572,2025-08-29_18-50-47,villager,1,0
1573,2025-08-29_18-50-47,werewolf,0,1
1574,2025-08-29_18-50-47,villager,1,0
1575,2025-08-29_18-50-47,werewolf,0,1
1576,2025-08-29_18-50-47,villager,1,0
1577,2025-08-29_18-50-47,villager,1,0
1578,2025-08-29_18-50-47,villager,3,0
1579,2025-08-29_18-50-47,villager,1,0
1580,2025-08-29_18-50-47,villager,1,0
1581,2025-08-29_18-50-47,villager,1,0
1582,2025-08-29_18-50-47,villager,1,0
1583,2025-08-29_18-50-47,werewolf,0,1
1584,2025-08-29_18-50-48,villager,3,0
1585,2025-08-29_18-50-48,werewolf,0,1
1586,2025-08-29_18-50-48,werewolf,0,1
1587,2025-08-29_18-50-48,villager,1,0
1588,2025-08-29_18-50-48,werewolf,0,1
1589,2025-08-29_18-50-48,villager,1,0
1590,2025-08-29_18-50-48,villager,1,0
1591,2025-08-29_18-50-48,werewolf,0,1
1592,2025-08-29_18-50-48,werewolf,0,1
1593,2025-08-29_18-50-48,villager,1,0
1594,2025-08-29_18-50-48,villager,1,0
1595,2025-08-29_18-50-48,villager,3,0
1596,2025-08-29_18-50-48,villager,1,0
1597,2025-08-29_18-50-48,villager,1,0
1598,2025-08-29_18-50-48,villager,1,0
1599,2025-08-29_18-50-48,villager,1,0
1600,2025-08-29_18-50-48,villager,1,0
1601,2025-08-29_18-50-48,villager,1,0
1602,2025-08-29_18-50-48,villager,1,0
1603,2025-08-29_18-50-48,werewolf,0,1
1604,2025-08-29_18-50-48,villager,1,0
1605,2025-08-29_18-50-48,villager,1,0
1606,2025-08-29_18-50-48,werewolf,0,1
1607,2025-08-29_18-50-48,villager,1,0
1608,2025-08-29_18-50-48,villager,1,0
1609,2025-08-29_18-50-48,villager,1,0
1610,2025-08-29_18-50-48,werewolf,0,1
1611,2025-08-29_18-50-49,villager,1,0
1612,2025-08-29_18-50-49,villager,1,0
1613,2025-08-29_18-50-49,villager,3,0
1614,2025-08-29_18-50-49,werewolf,0,1
1615,2025-08-29_18-50-49,villager,1,0
1616,2025-08-29_18-50-49,villager,3,0
1617,2025-08-29_18-50-49,villager,1,0
1618,2025-08-29_18-50-49,werewolf,0,1
1619,2025-08-29_18-50-49,werewolf,0,1
1620,2025-08-29_18-50-49,villager,3,0
1621,2025-08-29_18-50-49,villager,1,0
1622,2025-08-29_18-50-49,villager,3,0
1623,2025-08-29_18-50-49,werewolf,0,1
1624,2025-08-29_18-50-49,villager,3,0
1625,2025-08-29_18-50-49,villager,1,0
1626,2025-08-29_18-50-49,villager,1,0
1627,2025-08-29_18-50-49,villager,3,0
1628,2025-08-29_18-50-49,werewolf,0,1
1629,2025-08-29_18-50-49,villager,1,0
1630,2025-08-29_18-50-49,villager,1,0
1631,2025-08-29_18-50-49,villager,1,0
1632,2025-08-29_18-50-49,villager,1,0
1633,2025-08-29_18-50-49,villager,1,0
1634,2025-08-29_18-50-49,villager,1,0
1635,2025-08-29_18-50-49,werewolf,0,1
1636,2025-08-29_18-50-49,villager,1,0
1637,2025-08-29_18-50-49,villager,1,0
1638,2025-08-29_18-50-49,werewolf,0,1
1639,2025-08-29_18-50-49,villager,1,0
1640,2025-08-29_18-50-50,villager,3,0
1641,2025-08-29_18-50-50,villager,3,0
1642,2025-08-29_18-50-50,villager,1,0
1643,2025-08-29_18-50-50,werewolf,0,1
1644,2025-08-29_18-50-50,villager,1,0
1645,2025-08-29_18-50-50,villager,1,0
1646,2025-08-29_18-50-50,villager,1,0
1647,2025-08-29_18-50-50,villager,1,0
1648,2025-08-29_18-50-50,werewolf,0,1
1649,2025-08-29_18-50-50,villager,3,0
1650,2025-08-29_18-50-50,villager,1,0
1651,2025-08-29_18-50-50,werewolf,0,1
1652,2025-08-29_18-50-50,villager,1,0
1653,2025-08-29_18-50-50,werewolf,0,1
1654,2025-08-29_18-50-50,villager,3,0
1655,2025-08-29_18-50-50,werewolf,0,1
1656,2025-08-29_18-50-50,villager,1,0
1657,2025-08-29_18-50-50,werewolf,0,1
1658,2025-08-29_18-50-50,werewolf,0,1
1659,2025-08-29_18-50-50,villager,1,0
1660,2025-08-29_18-50-50,villager,1,0
1661,2025-08-29_18-50-50,werewolf,0,1
1662,2025-08-29_18-50-50,villager,1,0
1663,2025-08-29_18-50-50,villager,1,0
1664,2025-08-29_18-50-50,villager,1,0
1665,2025-08-29_18-50-50,werewolf,0,1
1666,2025-08-29_18-50-50,villager,1,0
1667,2025-08-29_18-50-50,villager,1,0
1668,2025-08-29_18-50-51,villager,1,0
1669,2025-08-29_18-50-51,villager,3,0
1670,2025-08-29_18-50-51,villager,1,0
1671,2025-08-29_18-50-51,villager,3,0
1672,2025-08-29_18-50-51,werewolf,0,1
1673,2025-08-29_18-50-51,villager,1,0
1674,2025-08-29_18-50-51,werewolf,0,1
1675,2025-08-29_18-50-51,villager,3,0
1676,2025-08-29_18-50-51,werewolf,0,1
1677,2025-08-29_18-50-51,villager,1,0
1678,2025-08-29_18-50-51,werewolf,0,1
1679,2025-08-29_18-50-51,villager,1,0
1680,2025-08-29_18-50-51,villager,1,0
1681,2025-08-29_18-50-51,werewolf,0,1
1682,2025-08-29_18-50-51,werewolf,0,1
1683,2025-08-29_18-50-51,werewolf,0,1
1684,2025-08-29_18-50-51,werewolf,0,1
1685,2025-08-29_18-50-51,werewolf,0,1
1686,2025-08-29_18-50-51,villager,3,0
1687,2025-08-29_18-50-51,villager,1,0
1688,2025-08-29_18-50-51,villager,1,0
1689,2025-08-29_18-50-51,villager,1,0
1690,2025-08-29_18-50-51,villager,1,0
1691,2025-08-29_18-50-51,villager,1,0
1692,2025-08-29_18-50-51,werewolf,0,1
1693,2025-08-29_18-50-51,werewolf,0,1
1694,2025-08-29_18-50-51,werewolf,0,1
1695,2025-08-29_18-50-51,werewolf,0,1
1696,2025-08-29_18-50-52,villager,1,0
1697,2025-08-29_18-50-52,villager,3,0
1698,2025-08-29_18-50-52,villager,1,0
1699,2025-08-29_18-50-52,werewolf,0,1
1700,2025-08-29_18-50-52,villager,1,0
1701,2025-08-29_18-50-52,villager,3,0
1702,2025-08-29_18-50-52,villager,1,0
1703,2025-08-29_18-50-52,werewolf,0,1
1704,2025-08-29_18-50-52,villager,1,0
1705,2025-08-29_18-50-52,werewolf,0,1
1706,2025-08-29_18-50-52,werewolf,0,1
1707,2025-08-29_18-50-52,werewolf,0,1
1708,2025-08-29_18-50-52,villager,3,0
1709,2025-08-29_18-50-52,villager,3,0
1710,2025-08-29_18-50-52,werewolf,0,1
1711,2025-08-29_18-50-52,villager,1,0
1712,2025-08-29_18-50-52,villager,3,0
1713,2025-08-29_18-50-52,werewolf,0,1
1714,2025-08-29_18-50-52,villager,1,0
1715,2025-08-29_18-50-52,villager,1,0
1716,2025-08-29_18-50-52,villager,1,0
1717,2025-08-29_18-50-52,villager,3,0
1718,2025-08-29_18-50-52,villager,1,0
1719,2025-08-29_18-50-52,villager,1,0
1720,2025-08-29_18-50-52,werewolf,0,1
1721,2025-08-29_18-50-52,werewolf,0,1
1722,2025-08-29_18-50-52,werewolf,0,1
1723,2025-08-29_18-50-52,villager,1,0
1724,2025-08-29_18-50-52,villager,1,0
1725,2025-08-29_18-50-52,villager,1,0
1726,2025-08-29_18-50-52,villager,3,0
1727,2025-08-29_18-50-52,villager,1,0
1728,2025-08-29_18-50-52,werewolf,0,1
1729,2025-08-29_18-50-52,villager,1,0
1730,2025-08-29_18-50-52,werewolf,0,1
1731,2025-08-29_18-50-53,villager,3,0
1732,2025-08-29_18-50-53,villager,1,0
1733,2025-08-29_18-50-53,werewolf,0,1
1734,2025-08-29_18-50-53,villager,3,0
1735,2025-08-29_18-50-53,werewolf,0,1
1736,2025-08-29_18-50-53,villager,1,0
1737,2025-08-29_18-50-53,villager,1,0
1738,2025-08-29_18-50-53,villager,3,0
1739,2025-08-29_18-50-53,villager,1,0
1740,2025-08-29_18-50-53,werewolf,0,1
1741,2025-08-29_18-50-53,werewolf,0,1
1742,2025-08-29_18-50-53,villager,3,0
1743,2025-08-29_18-50-53,villager,1,0
1744,2025-08-29_18-50-53,werewolf,0,1
1745,2025-08-29_18-50-53,villager,3,0
1746,2025-08-29_18-50-53,werewolf,0,1
1747,2025-08-29_18-50-53,werewolf,0,1
1748,2025-08-29_18-50-53,villager,1,0
1749,2025-08-29_18-50-53,villager,1,0
1750,2025-08-29_18-50-53,werewolf,0,1
1751,2025-08-29_18-50-53,villager,3,0
1752,2025-08-29_18-50-53,villager,1,0
1753,2025-08-29_18-50-53,villager,1,0
1754,2025-08-29_18-50-53,villager,1,0
1755,2025-08-29_18-50-53,villager,1,0
1756,2025-08-29_18-50-53,werewolf,0,1
1757,2025-08-29_18-50-53,villager,1,0
1758,2025-08-29_18-50-53,villager,3,0
1759,2025-08-29_18-50-53,werewolf,0,1
1760,2025-08-29_18-50-53,villager,3,0
1761,2025-08-29_18-50-53,villager,1,0
1762,2025-08-29_18-50-53,werewolf,0,1
1763,2025-08-29_18-50-53,villager,1,0
1764,2025-08-29_18-50-53,werewolf,0,1
1765,2025-08-29_18-50-53,werewolf,0,1
1766,2025-08-29_18-50-54,werewolf,0,1
1767,2025-08-29_18-50-54,villager,1,0
1768,2025-08-29_18-50-54,villager,3,0
1769,2025-08-29_18-50-54,werewolf,0,1
1770,2025-08-29_18-50-54,werewolf,0,1
1771,2025-08-29_18-50-54,werewolf,0,1
1772,2025-08-29_18-50-54,werewolf,0,1
1773,2025-08-29_18-50-54,villager,3,0
1774,2025-08-29_18-50-54,villager,1,0
1775,2025-08-29_18-50-54,villager,1,0
1776,2025-08-29_18-50-54,villager,1,0
1777,2025-08-29_18-50-54,werewolf,0,1
1778,2025-08-29_18-50-54,villager,1,0
1779,2025-08-29_18-50-54,werewolf,0,1
1780,2025-08-29_18-50-54,villager,1,0
1781,2025-08-29_18-50-54,villager,1,0
1782,2025-08-29_18-50-54,werewolf,0,1
1783,2025-08-29_18-50-54,villager,3,0
1784,2025-08-29_18-50-54,villager,3,0
1785,2025-08-29_18-50-54,werewolf,0,1
1786,2025-08-29_18-50-54,villager,1,0
1787,2025-08-29_18-50-54,villager,1,0
1788,2025-08-29_18-50-54,villager,1,0
1789,2025-08-29_18-50-54,villager,1,0
1790,2025-08-29_18-50-54,villager,1,0
1791,2025-08-29_18-50-54,werewolf,0,1
1792,2025-08-29_18-50-54,werewolf,0,1
